from_route_id,from_trip_id,from_stop_id,to_route_id,to_trip_id,to_stop_id,transfer_type
L4,L4-I-S-M07,TOB-L4-V1,L1,L1-I-L-M06,TB-L1-V1,0
L4,L4-I-D-M08,TOB-L4-V1,L1,L1-I-L-M06,TB-L1-V1,0
L4R,L4R-R-L-M01,TOB-L4-V2,L1,L1-I-L-M06,TB-L1-V1,0
L4V,L4V-R-L-M01,TOB-L4-V2,L1,L1-I-L-M06,TB-L1-V1,0
L4R,L4R-R-L-M02,TOB-L4-V2,L1,L1-I-L-M06,TB-L1-V1,0
L4V,L4V-R-L-M02,TOB-L4-V2,L1,L1-I-L-M06,TB-L1-V1,0
L4,L4-R-L-M03,TOB-L4-V2,L1,L1-I-L-M06,TB-L1-V1,0
L4R,L4R-R-L-M04,TOB-L4-V2,L1,L1-I-L-M06,TB-L1-V1,0
L4V,L4V-R-L-M04,TOB-L4-V2,L1,L1-I-L-M06,TB-L1-V1,0
L4R,L4R-R-L-M05,TOB-L4-V2,L1,L1-I-L-M06,TB-L1-V1,0
L4V,L4V-R-L-M05,TOB-L4-V2,L1,L1-I-L-M06,TB-L1-V1,0
L4,L4-R-L-M06,TOB-L4-V2,L1,L1-I-L-M06,TB-L1-V1,0
L4,L4-R-S-M07,TOB-L4-V2,L1,L1-I-L-M06,TB-L1-V1,0
L4,L4-R-D-M08,TOB-L4-V2,L1,L1-I-L-M06,TB-L1-V1,0
L5R,L5R-I-L-M01,SO-L5-V1,L1,L1-I-L-M06,SP-L1-V1,0
L5R,L5R-I-L-M01,BQ-L5-V1,L1,L1-I-L-M06,BA-L1-V1,0
L5V,L5V-I-L-M01,SO-L5-V1,L1,L1-I-L-M06,SP-L1-V1,0
L5V,L5V-I-L-M01,BQ-L5-V1,L1,L1-I-L-M06,BA-L1-V1,0
L5R,L5R-I-L-M02,SO-L5-V1,L1,L1-I-L-M06,SP-L1-V1,0
L5R,L5R-I-L-M02,BQ-L5-V1,L1,L1-I-L-M06,BA-L1-V1,0
L5V,L5V-I-L-M02,SO-L5-V1,L1,L1-I-L-M06,SP-L1-V1,0
L5V,L5V-I-L-M02,BQ-L5-V1,L1,L1-I-L-M06,BA-L1-V1,0
L5,L5-I-L-M03,SO-L5-V1,L1,L1-I-L-M06,SP-L1-V1,0
L5,L5-I-L-M03,BQ-L5-V1,L1,L1-I-L-M06,BA-L1-V1,0
L5R,L5R-I-L-M04,SO-L5-V1,L1,L1-I-L-M06,SP-L1-V1,0
L5R,L5R-I-L-M04,BQ-L5-V1,L1,L1-I-L-M06,BA-L1-V1,0
L5V,L5V-I-L-M04,SO-L5-V1,L1,L1-I-L-M06,SP-L1-V1,0
L5V,L5V-I-L-M04,BQ-L5-V1,L1,L1-I-L-M06,BA-L1-V1,0
L5R,L5R-I-L-M05,SO-L5-V1,L1,L1-I-L-M06,SP-L1-V1,0
L5R,L5R-I-L-M05,BQ-L5-V1,L1,L1-I-L-M06,BA-L1-V1,0
L5V,L5V-I-L-M05,SO-L5-V1,L1,L1-I-L-M06,SP-L1-V1,0
L5V,L5V-I-L-M05,BQ-L5-V1,L1,L1-I-L-M06,BA-L1-V1,0
L5,L5-I-L-M06,SO-L5-V1,L1,L1-I-L-M06,SP-L1-V1,0
L5,L5-I-L-M06,BQ-L5-V1,L1,L1-I-L-M06,BA-L1-V1,0
L5,L5-I-S-M07,SO-L5-V1,L1,L1-I-L-M06,SP-L1-V1,0
L5,L5-I-S-M07,BQ-L5-V1,L1,L1-I-L-M06,BA-L1-V1,0
L5,L5-I-D-M08,SO-L5-V1,L1,L1-I-L-M06,SP-L1-V1,0
L5,L5-I-D-M08,BQ-L5-V1,L1,L1-I-L-M06,BA-L1-V1,0
L5R,L5R-R-L-M01,BQ-L5-V2,L1,L1-I-L-M06,BA-L1-V1,0
L5R,L5R-R-L-M01,SO-L5-V2,L1,L1-I-L-M06,SP-L1-V1,0
L5V,L5V-R-L-M01,BQ-L5-V2,L1,L1-I-L-M06,BA-L1-V1,0
L5V,L5V-R-L-M01,SO-L5-V2,L1,L1-I-L-M06,SP-L1-V1,0
L5R,L5R-R-L-M02,BQ-L5-V2,L1,L1-I-L-M06,BA-L1-V1,0
L5R,L5R-R-L-M02,SO-L5-V2,L1,L1-I-L-M06,SP-L1-V1,0
L5V,L5V-R-L-M02,BQ-L5-V2,L1,L1-I-L-M06,BA-L1-V1,0
L5V,L5V-R-L-M02,SO-L5-V2,L1,L1-I-L-M06,SP-L1-V1,0
L5,L5-R-L-M03,BQ-L5-V2,L1,L1-I-L-M06,BA-L1-V1,0
L5,L5-R-L-M03,SO-L5-V2,L1,L1-I-L-M06,SP-L1-V1,0
L5R,L5R-R-L-M04,BQ-L5-V2,L1,L1-I-L-M06,BA-L1-V1,0
L5R,L5R-R-L-M04,SO-L5-V2,L1,L1-I-L-M06,SP-L1-V1,0
L5V,L5V-R-L-M04,BQ-L5-V2,L1,L1-I-L-M06,BA-L1-V1,0
L5V,L5V-R-L-M04,SO-L5-V2,L1,L1-I-L-M06,SP-L1-V1,0
L5R,L5R-R-L-M05,BQ-L5-V2,L1,L1-I-L-M06,BA-L1-V1,0
L5R,L5R-R-L-M05,SO-L5-V2,L1,L1-I-L-M06,SP-L1-V1,0
L5V,L5V-R-L-M05,BQ-L5-V2,L1,L1-I-L-M06,BA-L1-V1,0
L5V,L5V-R-L-M05,SO-L5-V2,L1,L1-I-L-M06,SP-L1-V1,0
L5,L5-R-L-M06,BQ-L5-V2,L1,L1-I-L-M06,BA-L1-V1,0
L5,L5-R-L-M06,SO-L5-V2,L1,L1-I-L-M06,SP-L1-V1,0
L5,L5-R-S-M07,BQ-L5-V2,L1,L1-I-L-M06,BA-L1-V1,0
L5,L5-R-S-M07,SO-L5-V2,L1,L1-I-L-M06,SP-L1-V1,0
L5,L5-R-D-M08,BQ-L5-V2,L1,L1-I-L-M06,BA-L1-V1,0
L5,L5-R-D-M08,SO-L5-V2,L1,L1-I-L-M06,SP-L1-V1,0
L6,L6-I-L-M01,LEN-L6-V1,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-I-L-M02,LEN-L6-V1,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-I-L-M03,LEN-L6-V1,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-I-L-M04,LEN-L6-V1,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-I-L-M05,LEN-L6-V1,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-I-L-M06,LEN-L6-V1,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-I-S-M07,LEN-L6-V1,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-I-D-M08,LEN-L6-V1,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-R-L-M01,LEN-L6-V2,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-R-L-M02,LEN-L6-V2,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-R-L-M03,LEN-L6-V2,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-R-L-M04,LEN-L6-V2,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-R-L-M05,LEN-L6-V2,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-R-L-M06,LEN-L6-V2,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-R-S-M07,LEN-L6-V2,L1,L1-I-L-M06,LE-L1-V1,0
L6,L6-R-D-M08,LEN-L6-V2,L1,L1-I-L-M06,LE-L1-V1,0
L2R,L2R-I-L-M01,LH-L2-V1,L1,L1-R-L-M06,LH-L1-V2,0
L2V,L2V-I-L-M01,LH-L2-V1,L1,L1-R-L-M06,LH-L1-V2,0
L2R,L2R-I-L-M02,LH-L2-V1,L1,L1-R-L-M06,LH-L1-V2,0
L2V,L2V-I-L-M02,LH-L2-V1,L1,L1-R-L-M06,LH-L1-V2,0
L2,L2-I-L-M03,LH-L2-V1,L1,L1-R-L-M06,LH-L1-V2,0
L2R,L2R-I-L-M04,LH-L2-V1,L1,L1-R-L-M06,LH-L1-V2,0
L2V,L2V-I-L-M04,LH-L2-V1,L1,L1-R-L-M06,LH-L1-V2,0
L2R,L2R-I-L-M05,LH-L2-V1,L1,L1-R-L-M06,LH-L1-V2,0
L2V,L2V-I-L-M05,LH-L2-V1,L1,L1-R-L-M06,LH-L1-V2,0
L2,L2-I-L-M06,LH-L2-V1,L1,L1-R-L-M06,LH-L1-V2,0
L2,L2-I-S-M07,LH-L2-V1,L1,L1-R-L-M06,LH-L1-V2,0
L2,L2-I-D-M08,LH-L2-V1,L1,L1-R-L-M06,LH-L1-V2,0
L2R,L2R-R-L-M01,LH-L2-V2,L1,L1-R-L-M06,LH-L1-V2,0
L2V,L2V-R-L-M01,LH-L2-V2,L1,L1-R-L-M06,LH-L1-V2,0
L2R,L2R-R-L-M02,LH-L2-V2,L1,L1-R-L-M06,LH-L1-V2,0
L2V,L2V-R-L-M02,LH-L2-V2,L1,L1-R-L-M06,LH-L1-V2,0
L2,L2-R-L-M03,LH-L2-V2,L1,L1-R-L-M06,LH-L1-V2,0
L2R,L2R-R-L-M04,LH-L2-V2,L1,L1-R-L-M06,LH-L1-V2,0
L2V,L2V-R-L-M04,LH-L2-V2,L1,L1-R-L-M06,LH-L1-V2,0
L2R,L2R-R-L-M05,LH-L2-V2,L1,L1-R-L-M06,LH-L1-V2,0
L2V,L2V-R-L-M05,LH-L2-V2,L1,L1-R-L-M06,LH-L1-V2,0
L2,L2-R-L-M06,LH-L2-V2,L1,L1-R-L-M06,LH-L1-V2,0
L2,L2-R-S-M07,LH-L2-V2,L1,L1-R-L-M06,LH-L1-V2,0
L2,L2-R-D-M08,LH-L2-V2,L1,L1-R-L-M06,LH-L1-V2,0
L3,L3-I-L-M01,UCH-L3-V1,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-I-L-M02,UCH-L3-V1,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-I-L-M03,UCH-L3-V1,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-I-L-M04,UCH-L3-V1,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-I-L-M05,UCH-L3-V1,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-I-L-M06,UCH-L3-V1,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-I-L-M07,UCH-L3-V1,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-I-S-M08,UCH-L3-V1,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-I-D-M09,UCH-L3-V1,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-R-L-M01,UCH-L3-V2,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-R-L-M02,UCH-L3-V2,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-R-L-M03,UCH-L3-V2,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-R-L-M04,UCH-L3-V2,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-R-L-M05,UCH-L3-V2,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-R-L-M06,UCH-L3-V2,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-R-L-M07,UCH-L3-V2,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-R-S-M08,UCH-L3-V2,L1,L1-R-L-M06,UCH-L1-V2,0
L3,L3-R-D-M09,UCH-L3-V2,L1,L1-R-L-M06,UCH-L1-V2,0
L4R,L4R-I-L-M01,TOB-L4-V1,L1,L1-R-L-M06,TB-L1-V2,0
L4V,L4V-I-L-M01,TOB-L4-V1,L1,L1-R-L-M06,TB-L1-V2,0
L4R,L4R-I-L-M02,TOB-L4-V1,L1,L1-R-L-M06,TB-L1-V2,0
L4V,L4V-I-L-M02,TOB-L4-V1,L1,L1-R-L-M06,TB-L1-V2,0
L4,L4-I-L-M03,TOB-L4-V1,L1,L1-R-L-M06,TB-L1-V2,0
L4R,L4R-I-L-M04,TOB-L4-V1,L1,L1-R-L-M06,TB-L1-V2,0
L4V,L4V-I-L-M04,TOB-L4-V1,L1,L1-R-L-M06,TB-L1-V2,0
L4R,L4R-I-L-M05,TOB-L4-V1,L1,L1-R-L-M06,TB-L1-V2,0
L4V,L4V-I-L-M05,TOB-L4-V1,L1,L1-R-L-M06,TB-L1-V2,0
L4,L4-I-L-M06,TOB-L4-V1,L1,L1-R-L-M06,TB-L1-V2,0
L4,L4-I-S-M07,TOB-L4-V1,L1,L1-R-L-M06,TB-L1-V2,0
L4,L4-I-D-M08,TOB-L4-V1,L1,L1-R-L-M06,TB-L1-V2,0
L4R,L4R-R-L-M01,TOB-L4-V2,L1,L1-R-L-M06,TB-L1-V2,0
L4V,L4V-R-L-M01,TOB-L4-V2,L1,L1-R-L-M06,TB-L1-V2,0
L4R,L4R-R-L-M02,TOB-L4-V2,L1,L1-R-L-M06,TB-L1-V2,0
L4V,L4V-R-L-M02,TOB-L4-V2,L1,L1-R-L-M06,TB-L1-V2,0
L4,L4-R-L-M03,TOB-L4-V2,L1,L1-R-L-M06,TB-L1-V2,0
L4R,L4R-R-L-M04,TOB-L4-V2,L1,L1-R-L-M06,TB-L1-V2,0
L4V,L4V-R-L-M04,TOB-L4-V2,L1,L1-R-L-M06,TB-L1-V2,0
L4R,L4R-R-L-M05,TOB-L4-V2,L1,L1-R-L-M06,TB-L1-V2,0
L4V,L4V-R-L-M05,TOB-L4-V2,L1,L1-R-L-M06,TB-L1-V2,0
L4,L4-R-L-M06,TOB-L4-V2,L1,L1-R-L-M06,TB-L1-V2,0
L4,L4-R-S-M07,TOB-L4-V2,L1,L1-R-L-M06,TB-L1-V2,0
L4,L4-R-D-M08,TOB-L4-V2,L1,L1-R-L-M06,TB-L1-V2,0
L5R,L5R-I-L-M01,SO-L5-V1,L1,L1-R-L-M06,SP-L1-V2,0
L5R,L5R-I-L-M01,BQ-L5-V1,L1,L1-R-L-M06,BA-L1-V2,0
L5V,L5V-I-L-M01,SO-L5-V1,L1,L1-R-L-M06,SP-L1-V2,0
L5V,L5V-I-L-M01,BQ-L5-V1,L1,L1-R-L-M06,BA-L1-V2,0
L5R,L5R-I-L-M02,SO-L5-V1,L1,L1-R-L-M06,SP-L1-V2,0
L5R,L5R-I-L-M02,BQ-L5-V1,L1,L1-R-L-M06,BA-L1-V2,0
L5V,L5V-I-L-M02,SO-L5-V1,L1,L1-R-L-M06,SP-L1-V2,0
L5V,L5V-I-L-M02,BQ-L5-V1,L1,L1-R-L-M06,BA-L1-V2,0
L5,L5-I-L-M03,SO-L5-V1,L1,L1-R-L-M06,SP-L1-V2,0
L5,L5-I-L-M03,BQ-L5-V1,L1,L1-R-L-M06,BA-L1-V2,0
L5R,L5R-I-L-M04,SO-L5-V1,L1,L1-R-L-M06,SP-L1-V2,0
L5R,L5R-I-L-M04,BQ-L5-V1,L1,L1-R-L-M06,BA-L1-V2,0
L5V,L5V-I-L-M04,SO-L5-V1,L1,L1-R-L-M06,SP-L1-V2,0
L5V,L5V-I-L-M04,BQ-L5-V1,L1,L1-R-L-M06,BA-L1-V2,0
L5R,L5R-I-L-M05,SO-L5-V1,L1,L1-R-L-M06,SP-L1-V2,0
L5R,L5R-I-L-M05,BQ-L5-V1,L1,L1-R-L-M06,BA-L1-V2,0
L5V,L5V-I-L-M05,SO-L5-V1,L1,L1-R-L-M06,SP-L1-V2,0
L5V,L5V-I-L-M05,BQ-L5-V1,L1,L1-R-L-M06,BA-L1-V2,0
L5,L5-I-L-M06,SO-L5-V1,L1,L1-R-L-M06,SP-L1-V2,0
L5,L5-I-L-M06,BQ-L5-V1,L1,L1-R-L-M06,BA-L1-V2,0
L5,L5-I-S-M07,SO-L5-V1,L1,L1-R-L-M06,SP-L1-V2,0
L5,L5-I-S-M07,BQ-L5-V1,L1,L1-R-L-M06,BA-L1-V2,0
L5,L5-I-D-M08,SO-L5-V1,L1,L1-R-L-M06,SP-L1-V2,0
L5,L5-I-D-M08,BQ-L5-V1,L1,L1-R-L-M06,BA-L1-V2,0
L5R,L5R-R-L-M01,BQ-L5-V2,L1,L1-R-L-M06,BA-L1-V2,0
L5R,L5R-R-L-M01,SO-L5-V2,L1,L1-R-L-M06,SP-L1-V2,0
L5V,L5V-R-L-M01,BQ-L5-V2,L1,L1-R-L-M06,BA-L1-V2,0
L5V,L5V-R-L-M01,SO-L5-V2,L1,L1-R-L-M06,SP-L1-V2,0
L5R,L5R-R-L-M02,BQ-L5-V2,L1,L1-R-L-M06,BA-L1-V2,0
L5R,L5R-R-L-M02,SO-L5-V2,L1,L1-R-L-M06,SP-L1-V2,0
L5V,L5V-R-L-M02,BQ-L5-V2,L1,L1-R-L-M06,BA-L1-V2,0
L5V,L5V-R-L-M02,SO-L5-V2,L1,L1-R-L-M06,SP-L1-V2,0
L5,L5-R-L-M03,BQ-L5-V2,L1,L1-R-L-M06,BA-L1-V2,0
L5,L5-R-L-M03,SO-L5-V2,L1,L1-R-L-M06,SP-L1-V2,0
L5R,L5R-R-L-M04,BQ-L5-V2,L1,L1-R-L-M06,BA-L1-V2,0
L5R,L5R-R-L-M04,SO-L5-V2,L1,L1-R-L-M06,SP-L1-V2,0
L5V,L5V-R-L-M04,BQ-L5-V2,L1,L1-R-L-M06,BA-L1-V2,0
L5V,L5V-R-L-M04,SO-L5-V2,L1,L1-R-L-M06,SP-L1-V2,0
L5R,L5R-R-L-M05,BQ-L5-V2,L1,L1-R-L-M06,BA-L1-V2,0
L5R,L5R-R-L-M05,SO-L5-V2,L1,L1-R-L-M06,SP-L1-V2,0
L5V,L5V-R-L-M05,BQ-L5-V2,L1,L1-R-L-M06,BA-L1-V2,0
L5V,L5V-R-L-M05,SO-L5-V2,L1,L1-R-L-M06,SP-L1-V2,0
L5,L5-R-L-M06,BQ-L5-V2,L1,L1-R-L-M06,BA-L1-V2,0
L5,L5-R-L-M06,SO-L5-V2,L1,L1-R-L-M06,SP-L1-V2,0
L5,L5-R-S-M07,BQ-L5-V2,L1,L1-R-L-M06,BA-L1-V2,0
L5,L5-R-S-M07,SO-L5-V2,L1,L1-R-L-M06,SP-L1-V2,0
L5,L5-R-D-M08,BQ-L5-V2,L1,L1-R-L-M06,BA-L1-V2,0
L5,L5-R-D-M08,SO-L5-V2,L1,L1-R-L-M06,SP-L1-V2,0
L6,L6-I-L-M01,LEN-L6-V1,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-I-L-M02,LEN-L6-V1,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-I-L-M03,LEN-L6-V1,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-I-L-M04,LEN-L6-V1,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-I-L-M05,LEN-L6-V1,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-I-L-M06,LEN-L6-V1,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-I-S-M07,LEN-L6-V1,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-I-D-M08,LEN-L6-V1,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-R-L-M01,LEN-L6-V2,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-R-L-M02,LEN-L6-V2,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-R-L-M03,LEN-L6-V2,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-R-L-M04,LEN-L6-V2,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-R-L-M05,LEN-L6-V2,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-R-L-M06,LEN-L6-V2,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-R-S-M07,LEN-L6-V2,L1,L1-R-L-M06,LE-L1-V2,0
L6,L6-R-D-M08,LEN-L6-V2,L1,L1-R-L-M06,LE-L1-V2,0
L2R,L2R-I-L-M01,LH-L2-V1,L1,L1-I-L-M02,LH-L1-V1,0
L2V,L2V-I-L-M01,LH-L2-V1,L1,L1-I-L-M02,LH-L1-V1,0
L2R,L2R-I-L-M02,LH-L2-V1,L1,L1-I-L-M02,LH-L1-V1,0
L2V,L2V-I-L-M02,LH-L2-V1,L1,L1-I-L-M02,LH-L1-V1,0
L2,L2-I-L-M03,LH-L2-V1,L1,L1-I-L-M02,LH-L1-V1,0
L2R,L2R-I-L-M04,LH-L2-V1,L1,L1-I-L-M02,LH-L1-V1,0
L2V,L2V-I-L-M04,LH-L2-V1,L1,L1-I-L-M02,LH-L1-V1,0
L2R,L2R-I-L-M05,LH-L2-V1,L1,L1-I-L-M02,LH-L1-V1,0
L2V,L2V-I-L-M05,LH-L2-V1,L1,L1-I-L-M02,LH-L1-V1,0
L2,L2-I-L-M06,LH-L2-V1,L1,L1-I-L-M02,LH-L1-V1,0
L2,L2-I-S-M07,LH-L2-V1,L1,L1-I-L-M02,LH-L1-V1,0
L2,L2-I-D-M08,LH-L2-V1,L1,L1-I-L-M02,LH-L1-V1,0
L2R,L2R-R-L-M01,LH-L2-V2,L1,L1-I-L-M02,LH-L1-V1,0
L2V,L2V-R-L-M01,LH-L2-V2,L1,L1-I-L-M02,LH-L1-V1,0
L2R,L2R-R-L-M02,LH-L2-V2,L1,L1-I-L-M02,LH-L1-V1,0
L2V,L2V-R-L-M02,LH-L2-V2,L1,L1-I-L-M02,LH-L1-V1,0
L2,L2-R-L-M03,LH-L2-V2,L1,L1-I-L-M02,LH-L1-V1,0
L2R,L2R-R-L-M04,LH-L2-V2,L1,L1-I-L-M02,LH-L1-V1,0
L2V,L2V-R-L-M04,LH-L2-V2,L1,L1-I-L-M02,LH-L1-V1,0
L2R,L2R-R-L-M05,LH-L2-V2,L1,L1-I-L-M02,LH-L1-V1,0
L2V,L2V-R-L-M05,LH-L2-V2,L1,L1-I-L-M02,LH-L1-V1,0
L2,L2-R-L-M06,LH-L2-V2,L1,L1-I-L-M02,LH-L1-V1,0
L2,L2-R-S-M07,LH-L2-V2,L1,L1-I-L-M02,LH-L1-V1,0
L2,L2-R-D-M08,LH-L2-V2,L1,L1-I-L-M02,LH-L1-V1,0
L3,L3-I-L-M01,UCH-L3-V1,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-I-L-M02,UCH-L3-V1,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-I-L-M03,UCH-L3-V1,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-I-L-M04,UCH-L3-V1,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-I-L-M05,UCH-L3-V1,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-I-L-M06,UCH-L3-V1,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-I-L-M07,UCH-L3-V1,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-I-S-M08,UCH-L3-V1,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-I-D-M09,UCH-L3-V1,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-R-L-M01,UCH-L3-V2,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-R-L-M02,UCH-L3-V2,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-R-L-M03,UCH-L3-V2,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-R-L-M04,UCH-L3-V2,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-R-L-M05,UCH-L3-V2,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-R-L-M06,UCH-L3-V2,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-R-L-M07,UCH-L3-V2,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-R-S-M08,UCH-L3-V2,L1,L1-I-L-M02,UCH-L1-V1,0
L3,L3-R-D-M09,UCH-L3-V2,L1,L1-I-L-M02,UCH-L1-V1,0
L4R,L4R-I-L-M01,TOB-L4-V1,L1,L1-I-L-M02,TB-L1-V1,0
L4V,L4V-I-L-M01,TOB-L4-V1,L1,L1-I-L-M02,TB-L1-V1,0
L4R,L4R-I-L-M02,TOB-L4-V1,L1,L1-I-L-M02,TB-L1-V1,0
L4V,L4V-I-L-M02,TOB-L4-V1,L1,L1-I-L-M02,TB-L1-V1,0
L4,L4-I-L-M03,TOB-L4-V1,L1,L1-I-L-M02,TB-L1-V1,0
L4R,L4R-I-L-M04,TOB-L4-V1,L1,L1-I-L-M02,TB-L1-V1,0
L4V,L4V-I-L-M04,TOB-L4-V1,L1,L1-I-L-M02,TB-L1-V1,0
L4R,L4R-I-L-M05,TOB-L4-V1,L1,L1-I-L-M02,TB-L1-V1,0
L4V,L4V-I-L-M05,TOB-L4-V1,L1,L1-I-L-M02,TB-L1-V1,0
L4,L4-I-L-M06,TOB-L4-V1,L1,L1-I-L-M02,TB-L1-V1,0
L4,L4-I-S-M07,TOB-L4-V1,L1,L1-I-L-M02,TB-L1-V1,0
L4,L4-I-D-M08,TOB-L4-V1,L1,L1-I-L-M02,TB-L1-V1,0
L4R,L4R-R-L-M01,TOB-L4-V2,L1,L1-I-L-M02,TB-L1-V1,0
L4V,L4V-R-L-M01,TOB-L4-V2,L1,L1-I-L-M02,TB-L1-V1,0
L4R,L4R-R-L-M02,TOB-L4-V2,L1,L1-I-L-M02,TB-L1-V1,0
L4V,L4V-R-L-M02,TOB-L4-V2,L1,L1-I-L-M02,TB-L1-V1,0
L4,L4-R-L-M03,TOB-L4-V2,L1,L1-I-L-M02,TB-L1-V1,0
L4R,L4R-R-L-M04,TOB-L4-V2,L1,L1-I-L-M02,TB-L1-V1,0
L4V,L4V-R-L-M04,TOB-L4-V2,L1,L1-I-L-M02,TB-L1-V1,0
L4R,L4R-R-L-M05,TOB-L4-V2,L1,L1-I-L-M02,TB-L1-V1,0
L4V,L4V-R-L-M05,TOB-L4-V2,L1,L1-I-L-M02,TB-L1-V1,0
L4,L4-R-L-M06,TOB-L4-V2,L1,L1-I-L-M02,TB-L1-V1,0
L4,L4-R-S-M07,TOB-L4-V2,L1,L1-I-L-M02,TB-L1-V1,0
L4,L4-R-D-M08,TOB-L4-V2,L1,L1-I-L-M02,TB-L1-V1,0
L5R,L5R-I-L-M01,SO-L5-V1,L1,L1-I-L-M02,SP-L1-V1,0
L5R,L5R-I-L-M01,BQ-L5-V1,L1,L1-I-L-M02,BA-L1-V1,0
L5V,L5V-I-L-M01,SO-L5-V1,L1,L1-I-L-M02,SP-L1-V1,0
L5V,L5V-I-L-M01,BQ-L5-V1,L1,L1-I-L-M02,BA-L1-V1,0
L5R,L5R-I-L-M02,SO-L5-V1,L1,L1-I-L-M02,SP-L1-V1,0
L5R,L5R-I-L-M02,BQ-L5-V1,L1,L1-I-L-M02,BA-L1-V1,0
L5V,L5V-I-L-M02,SO-L5-V1,L1,L1-I-L-M02,SP-L1-V1,0
L5V,L5V-I-L-M02,BQ-L5-V1,L1,L1-I-L-M02,BA-L1-V1,0
L5,L5-I-L-M03,SO-L5-V1,L1,L1-I-L-M02,SP-L1-V1,0
L5,L5-I-L-M03,BQ-L5-V1,L1,L1-I-L-M02,BA-L1-V1,0
L5R,L5R-I-L-M04,SO-L5-V1,L1,L1-I-L-M02,SP-L1-V1,0
L5R,L5R-I-L-M04,BQ-L5-V1,L1,L1-I-L-M02,BA-L1-V1,0
L5V,L5V-I-L-M04,SO-L5-V1,L1,L1-I-L-M02,SP-L1-V1,0
L5V,L5V-I-L-M04,BQ-L5-V1,L1,L1-I-L-M02,BA-L1-V1,0
L5R,L5R-I-L-M05,SO-L5-V1,L1,L1-I-L-M02,SP-L1-V1,0
L5R,L5R-I-L-M05,BQ-L5-V1,L1,L1-I-L-M02,BA-L1-V1,0
L5V,L5V-I-L-M05,SO-L5-V1,L1,L1-I-L-M02,SP-L1-V1,0
